DATE,assembly,c,c#,c++,delphi,go,java,javascript,perl,php,python,r,ruby,swift
2016-10-01,332.1666666666667,2914.4166666666665,12509.833333333334,6111.916666666667,315.8333333333333,528.1666666666666,16679.666666666668,22032.583333333332,457.9166666666667,13585.083333333334,12850.666666666666,3677.9166666666665,2046.1666666666667,4706.333333333333
2016-11-01,333.1666666666667,2886.0,12451.0,6028.0,306.4166666666667,531.75,16507.0,21970.916666666668,449.75,13476.5,13009.583333333334,3680.3333333333335,2029.5,4710.666666666667
2016-12-01,329.8333333333333,2862.0,12331.833333333334,5917.166666666667,301.25,538.3333333333334,16285.166666666666,21864.416666666668,437.9166666666667,13291.916666666666,13126.083333333334,3678.0833333333335,1996.25,4674.0
2017-01-01,334.8333333333333,2838.5833333333335,12277.333333333334,5880.0,298.5833333333333,543.5,16115.583333333334,21773.0,427.5833333333333,13133.416666666666,13286.333333333334,3675.0,1969.75,4637.416666666667
2017-02-01,331.1666666666667,2793.0833333333335,12173.5,5764.916666666667,294.3333333333333,544.1666666666666,15844.25,21669.0,419.0833333333333,12936.25,13412.25,3683.0,1917.25,4579.833333333333
2017-03-01,325.5833333333333,2752.75,12122.083333333334,5698.75,291.5,549.0,15630.583333333334,21635.0,414.1666666666667,12844.083333333334,13664.666666666666,3729.0833333333335,1878.3333333333333,4542.166666666667
2017-04-01,317.4166666666667,2710.3333333333335,11904.583333333334,5613.75,286.1666666666667,541.0833333333334,15331.666666666666,21449.416666666668,403.6666666666667,12669.666666666666,13831.25,3740.0,1817.6666666666667,4472.666666666667
2017-05-01,319.3333333333333,2712.1666666666665,11778.416666666666,5544.333333333333,284.4166666666667,541.4166666666666,15274.5,21398.5,392.6666666666667,12553.083333333334,14086.416666666666,3782.3333333333335,1766.6666666666667,4446.666666666667
2017-06-01,315.1666666666667,2716.0,11630.916666666666,5458.5,281.4166666666667,543.5833333333334,15164.083333333334,21348.25,382.3333333333333,12394.083333333334,14342.583333333334,3830.4166666666665,1709.0833333333333,4396.833333333333
2017-07-01,316.6666666666667,2690.75,11565.916666666666,5421.75,278.4166666666667,553.3333333333334,15095.333333333334,21298.333333333332,374.75,12296.0,14681.666666666666,3899.5833333333335,1677.6666666666667,4349.333333333333
2017-08-01,313.25,2677.0,11419.25,5402.25,274.4166666666667,556.3333333333334,14974.916666666666,21187.666666666668,366.25,12189.25,14977.833333333334,3963.5833333333335,1637.5833333333333,4289.333333333333
2017-09-01,304.4166666666667,2643.0833333333335,11316.75,5346.416666666667,272.1666666666667,558.9166666666666,14816.0,21064.916666666668,352.5,12070.083333333334,15235.583333333334,4039.5833333333335,1579.3333333333333,4198.75
2017-10-01,298.75,2607.0,11212.0,5283.666666666667,268.25,565.9166666666666,14705.416666666666,21011.416666666668,346.8333333333333,11950.25,15519.583333333334,4102.166666666667,1535.8333333333333,4128.75
2017-11-01,296.5,2580.5,11055.833333333334,5197.833333333333,261.9166666666667,580.8333333333334,14580.083333333334,20918.166666666668,338.25,11834.166666666666,15748.75,4181.0,1487.1666666666667,4070.25
2017-12-01,291.25,2530.4166666666665,10881.5,5134.166666666667,256.4166666666667,583.0833333333334,14424.333333333334,20682.5,329.8333333333333,11639.333333333334,15904.916666666666,4228.083333333333,1436.25,4009.8333333333335
2018-01-01,286.75,2484.8333333333335,10688.333333333334,5059.333333333333,248.91666666666666,581.75,14241.25,20472.833333333332,323.5,11432.25,16067.25,4287.166666666667,1381.0,3960.0833333333335
2018-02-01,285.1666666666667,2436.5833333333335,10446.916666666666,5009.833333333333,241.25,584.5,14031.583333333334,20142.25,309.5,11153.916666666666,16193.75,4355.666666666667,1332.0,3905.5833333333335
2018-03-01,280.8333333333333,2395.5833333333335,10180.083333333334,4922.666666666667,234.16666666666666,580.4166666666666,13719.166666666666,19764.25,299.4166666666667,10808.916666666666,16258.166666666666,4396.916666666667,1271.25,3858.0833333333335
